event_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,tcp_flags,action,username,auth_result,dns_query,http_status,redirect_domain,bytes_sent
EVT-02091,2026-09-01T09:09:40+00:00,10.0.8.134,172.16.0.22,7762,53,DNS,,allowed,,,intranet.example,,,2897
EVT-02092,2026-09-01T09:09:42+00:00,10.0.5.202,172.16.0.21,5572,53,TCP,SYN,allowed,,,,,,4776
EVT-02093,2026-09-01T09:09:44+00:00,10.0.3.119,172.16.0.38,22873,445,TCP,ACK,allowed,service_backup,,,,,5658
EVT-02094,2026-09-01T09:09:46+00:00,10.0.8.147,172.16.0.23,3746,443,UDP,,allowed,,,,,,3162
EVT-02095,2026-09-01T09:09:48+00:00,10.0.9.209,172.16.0.66,31075,53,DNS,,blocked,,,intranet.example,,,4504
EVT-02096,2026-09-01T09:09:50+00:00,10.0.10.155,172.16.0.4,46382,443,HTTP,,allowed,,,,200,,3805
EVT-02097,2026-09-01T09:09:52+00:00,10.0.17.52,172.16.0.44,16665,80,UDP,,allowed,,,,,,7454
EVT-02098,2026-09-01T09:09:54+00:00,10.0.18.46,172.16.0.39,37515,80,TCP,ACK,allowed,,,,,,810
EVT-02099,2026-09-01T09:09:56+00:00,10.0.9.162,172.16.0.52,29110,3389,TCP,ACK,allowed,analyst,failure,,,,1904
EVT-02100,2026-09-01T09:09:58+00:00,10.0.16.76,172.16.0.48,24442,53,TCP,ACK,allowed,jsmith,success,,,,4608
EVT-02101,2026-09-01T09:10:00+00:00,10.0.12.220,172.16.0.64,7959,443,TCP,ACK,allowed,service_backup,,,,,7633
EVT-02102,2026-09-01T09:10:02+00:00,10.0.17.202,172.16.0.78,19822,443,HTTP,,allowed,,,,200,,325
EVT-02103,2026-09-01T09:10:04+00:00,10.0.14.40,172.16.0.62,12054,80,TCP,ACK,allowed,jsmith,,,,,3245
EVT-02104,2026-09-01T09:10:06+00:00,10.0.9.89,172.16.0.56,44160,445,UDP,,allowed,,,,,,2242
EVT-02105,2026-09-01T09:10:08+00:00,10.0.3.128,172.16.0.49,52100,80,HTTP,,allowed,,,,200,,2833
EVT-02106,2026-09-01T09:10:10+00:00,10.0.12.50,172.16.0.34,2890,53,UDP,,blocked,,,,,,6302
EVT-02107,2026-09-01T09:10:12+00:00,10.0.20.29,172.16.0.31,45738,443,HTTP,,allowed,,,,200,,5220
EVT-02108,2026-09-01T09:10:14+00:00,10.0.7.225,172.16.0.7,12708,80,TCP,ACK,allowed,analyst,,,,,6962
EVT-02109,2026-09-01T09:10:16+00:00,10.0.4.154,172.16.0.2,42975,53,DNS,,allowed,,,intranet.example,,,4785
EVT-02110,2026-09-01T09:10:18+00:00,10.0.8.55,172.16.0.15,33115,53,TCP,ACK,allowed,service_backup,,,,,3443
EVT-02111,2026-09-01T09:10:20+00:00,10.0.1.22,172.16.0.71,59871,80,UDP,,allowed,,,,,,5230
EVT-02112,2026-09-01T09:10:22+00:00,10.0.14.194,172.16.0.55,30464,80,TCP,SYN,allowed,jsmith,,,,,7102
EVT-02113,2026-09-01T09:10:24+00:00,10.0.14.78,172.16.0.14,15650,443,TCP,SYN,allowed,jsmith,,,,,4570
EVT-02114,2026-09-01T09:10:26+00:00,10.0.7.222,172.16.0.17,64329,445,TCP,ACK,allowed,,,,,,7360
EVT-02115,2026-09-01T09:10:28+00:00,10.0.18.75,172.16.0.53,20426,443,UDP,,allowed,,,,,,7528
EVT-02116,2026-09-01T09:10:30+00:00,10.0.11.67,172.16.0.65,23885,53,TCP,ACK,blocked,admin,,,,,4200
EVT-02117,2026-09-01T09:10:32+00:00,10.0.9.140,172.16.0.61,43696,445,ICMP,,allowed,,,,,,2013
EVT-02118,2026-09-01T09:10:34+00:00,10.0.9.208,172.16.0.2,55451,53,TCP,ACK,allowed,admin,,,,,469
EVT-02119,2026-09-01T09:10:36+00:00,10.0.19.47,172.16.0.74,25100,443,UDP,,allowed,,,,,,2579
EVT-02120,2026-09-01T09:10:38+00:00,10.0.10.141,172.16.0.53,36610,445,TCP,ACK,allowed,,,,,,3410
EVT-02121,2026-09-01T09:10:40+00:00,10.0.18.243,172.16.0.50,23976,445,TCP,ACK,allowed,service_backup,,,,,3482
EVT-02122,2026-09-01T09:10:42+00:00,10.0.7.31,172.16.0.24,63153,443,TCP,ACK,allowed,analyst,success,,,,337
EVT-02123,2026-09-01T09:10:44+00:00,10.0.6.165,172.16.0.51,57491,22,TCP,ACK,allowed,admin,,,,,6175
EVT-02124,2026-09-01T09:10:46+00:00,10.0.8.224,172.16.0.53,34345,53,DNS,,allowed,,,intranet.example,,,5575
EVT-02125,2026-09-01T09:10:48+00:00,10.0.18.25,172.16.0.24,15791,80,HTTP,,allowed,,,,200,,4384
EVT-02126,2026-09-01T09:10:50+00:00,10.0.8.158,172.16.0.70,24480,443,TCP,ACK,allowed,analyst,,,,,5420
EVT-02127,2026-09-01T09:10:52+00:00,10.0.1.60,172.16.0.24,24368,53,TCP,ACK,allowed,jsmith,,,,,768
EVT-02128,2026-09-01T09:10:54+00:00,10.0.11.51,172.16.0.65,16500,53,DNS,,allowed,,,intranet.example,,,694
EVT-02129,2026-09-01T09:10:56+00:00,10.0.6.28,172.16.0.79,23814,3389,UDP,,allowed,,,,,,4714
EVT-02130,2026-09-01T09:10:58+00:00,10.0.10.44,172.16.0.24,2860,80,UDP,,allowed,,,,,,2498
EVT-02131,2026-09-01T09:11:00+00:00,10.0.4.63,172.16.0.63,12194,445,UDP,,allowed,,,,,,1968
EVT-02132,2026-09-01T09:11:02+00:00,10.0.7.80,172.16.0.12,24601,22,TCP,ACK,allowed,jsmith,,,,,5258
EVT-02133,2026-09-01T09:11:04+00:00,10.0.5.77,172.16.0.45,58779,53,TCP,ACK,allowed,service_backup,,,,,602
EVT-02134,2026-09-01T09:11:06+00:00,10.0.10.144,172.16.0.30,57141,80,TCP,SYN,allowed,admin,,,,,6388
EVT-02135,2026-09-01T09:11:08+00:00,10.0.14.178,172.16.0.36,19352,445,TCP,SYN,allowed,service_backup,,,,,2696
EVT-02136,2026-09-01T09:11:10+00:00,10.0.8.11,172.16.0.22,10187,3389,TCP,ACK,allowed,jsmith,,,,,7975
EVT-02137,2026-09-01T09:11:12+00:00,10.0.18.20,172.16.0.7,24457,445,TCP,ACK,allowed,analyst,,,,,1636
EVT-02138,2026-09-01T09:11:14+00:00,10.0.19.73,172.16.0.80,36027,80,TCP,ACK,allowed,admin,success,,,,2887
EVT-02139,2026-09-01T09:11:16+00:00,10.0.10.122,172.16.0.79,58218,3389,TCP,ACK,allowed,service_backup,success,,,,530
EVT-02140,2026-09-01T09:11:18+00:00,10.0.18.127,172.16.0.6,55155,22,UDP,,allowed,,,,,,608
EVT-02141,2026-09-01T09:11:20+00:00,10.0.1.212,172.16.0.14,59702,3389,UDP,,allowed,,,,,,6632
EVT-02142,2026-09-01T09:11:22+00:00,10.0.12.21,172.16.0.69,56887,445,TCP,ACK,allowed,analyst,success,,,,172
EVT-02143,2026-09-01T09:11:24+00:00,10.0.12.55,172.16.0.67,22555,445,TCP,ACK,allowed,analyst,,,,,3796
EVT-02144,2026-09-01T09:11:26+00:00,10.0.12.2,172.16.0.79,28749,443,UDP,,allowed,,,,,,7770
EVT-02145,2026-09-01T09:11:28+00:00,10.0.6.222,172.16.0.59,24586,3389,UDP,,blocked,,,,,,1590
EVT-02146,2026-09-01T09:11:30+00:00,10.0.13.139,172.16.0.78,43287,53,DNS,,allowed,,,intranet.example,,,4861
EVT-02147,2026-09-01T09:11:32+00:00,10.0.12.70,172.16.0.27,11995,3389,TCP,SYN,allowed,admin,,,,,2287
EVT-02148,2026-09-01T09:11:34+00:00,10.0.10.157,172.16.0.77,7611,53,ICMP,,allowed,,,,,,4975
EVT-02149,2026-09-01T09:11:36+00:00,10.0.17.38,172.16.0.29,32911,445,TCP,ACK,allowed,admin,success,,,,3900
EVT-02150,2026-09-01T09:11:38+00:00,10.0.11.228,172.16.0.46,12199,443,HTTP,,allowed,,,,200,,7357
EVT-02151,2026-09-01T09:11:40+00:00,10.0.2.34,172.16.0.69,11793,443,TCP,SYN,allowed,,,,,,7424
EVT-02152,2026-09-01T09:11:42+00:00,10.0.10.165,172.16.0.69,37120,80,TCP,ACK,allowed,admin,,,,,4949
EVT-02153,2026-09-01T09:11:44+00:00,10.0.13.163,172.16.0.76,28118,22,TCP,ACK,allowed,jsmith,success,,,,4125
EVT-02154,2026-09-01T09:11:46+00:00,10.0.15.205,172.16.0.22,40424,53,TCP,ACK,allowed,jsmith,success,,,,7980
EVT-02155,2026-09-01T09:11:48+00:00,10.0.8.113,172.16.0.34,27041,3389,UDP,,allowed,,,,,,6654
EVT-02156,2026-09-01T09:11:50+00:00,10.0.3.141,172.16.0.77,49152,445,TCP,ACK,allowed,admin,success,,,,3014
EVT-02157,2026-09-01T09:11:52+00:00,10.0.17.63,172.16.0.77,40338,445,TCP,SYN,allowed,admin,,,,,4692
EVT-02158,2026-09-01T09:11:54+00:00,10.0.2.80,172.16.0.55,24935,3389,TCP,ACK,allowed,,success,,,,4045
EVT-02159,2026-09-01T09:11:56+00:00,10.0.9.33,172.16.0.10,1661,443,TCP,ACK,allowed,,,,,,7546
EVT-02160,2026-09-01T09:11:58+00:00,10.0.16.220,172.16.0.55,3656,80,TCP,ACK,allowed,analyst,success,,,,6761
EVT-02161,2026-09-01T09:12:00+00:00,10.0.2.60,172.16.0.73,47777,80,HTTP,,allowed,,,,200,,2420
EVT-02162,2026-09-01T09:12:02+00:00,10.0.15.124,172.16.0.44,41330,445,TCP,ACK,allowed,service_backup,success,,,,5822
EVT-02163,2026-09-01T09:12:04+00:00,10.0.5.38,172.16.0.76,37771,80,ICMP,,allowed,,,,,,206
EVT-02164,2026-09-01T09:12:06+00:00,10.0.4.161,172.16.0.34,39862,80,HTTP,,allowed,,,,200,,6696
EVT-02165,2026-09-01T09:12:08+00:00,10.0.12.180,172.16.0.17,17825,22,TCP,ACK,allowed,service_backup,,,,,1039
EVT-02166,2026-09-01T09:12:10+00:00,10.0.11.93,172.16.0.5,38780,53,TCP,ACK,allowed,,,,,,4719
EVT-02167,2026-09-01T09:12:12+00:00,10.0.19.120,172.16.0.33,32610,3389,ICMP,,allowed,,,,,,5611
EVT-02168,2026-09-01T09:12:14+00:00,10.0.18.175,172.16.0.2,6491,445,UDP,,allowed,,,,,,6775
EVT-02169,2026-09-01T09:12:16+00:00,10.0.4.94,172.16.0.64,22315,53,DNS,,allowed,,,intranet.example,,,7112
EVT-02170,2026-09-01T09:12:18+00:00,10.0.7.25,172.16.0.52,20205,53,DNS,,allowed,,,intranet.example,,,4876
EVT-02171,2026-09-01T09:12:20+00:00,10.0.14.111,172.16.0.75,36706,80,TCP,ACK,allowed,jsmith,,,,,1631
EVT-02172,2026-09-01T09:12:22+00:00,10.0.5.203,172.16.0.70,9971,3389,TCP,ACK,allowed,,,,,,3944
EVT-02173,2026-09-01T09:12:24+00:00,10.0.19.150,172.16.0.24,52934,80,TCP,SYN,allowed,service_backup,success,,,,7299
EVT-02174,2026-09-01T09:12:26+00:00,10.0.1.73,172.16.0.25,26045,445,ICMP,,allowed,,,,,,3997
EVT-02175,2026-09-01T09:12:28+00:00,10.0.13.241,172.16.0.7,26739,445,TCP,ACK,allowed,service_backup,success,,,,5221
EVT-02176,2026-09-01T09:12:30+00:00,10.0.11.214,172.16.0.53,19065,53,TCP,ACK,blocked,,,,,,2802
EVT-02177,2026-09-01T09:12:32+00:00,10.0.15.188,172.16.0.49,9542,80,TCP,SYN,allowed,,,,,,4009
EVT-02178,2026-09-01T09:12:34+00:00,10.0.10.156,172.16.0.24,40138,53,DNS,,allowed,,,intranet.example,,,924
EVT-02179,2026-09-01T09:12:36+00:00,10.0.20.35,172.16.0.17,10421,22,TCP,SYN,allowed,service_backup,success,,,,4928
EVT-02180,2026-09-01T09:12:38+00:00,10.0.19.77,172.16.0.16,51632,80,TCP,ACK,allowed,jsmith,,,,,2979
EVT-02181,2026-09-01T09:12:40+00:00,10.0.20.114,172.16.0.36,22448,445,ICMP,,allowed,,,,,,6781
EVT-02182,2026-09-01T09:12:42+00:00,10.0.18.121,172.16.0.7,22961,3389,UDP,,allowed,,,,,,4765
EVT-02183,2026-09-01T09:12:44+00:00,10.0.12.194,172.16.0.60,1520,443,HTTP,,allowed,,,,404,,7568
EVT-02184,2026-09-01T09:12:46+00:00,10.0.9.108,172.16.0.10,2221,53,TCP,ACK,allowed,analyst,,,,,1129
EVT-02185,2026-09-01T09:12:48+00:00,10.0.9.200,172.16.0.52,5699,80,TCP,SYN,allowed,service_backup,,,,,3013
EVT-02186,2026-09-01T09:12:50+00:00,10.0.16.226,172.16.0.63,24456,445,TCP,SYN,allowed,service_backup,success,,,,7279
EVT-02187,2026-09-01T09:12:52+00:00,10.0.3.240,172.16.0.63,58944,80,HTTP,,allowed,,,,200,,3540
EVT-02188,2026-09-01T09:12:54+00:00,10.0.17.191,172.16.0.27,34607,443,ICMP,,allowed,,,,,,6533
EVT-02189,2026-09-01T09:12:56+00:00,10.0.10.203,172.16.0.34,29174,80,HTTP,,allowed,,,,200,,3123
EVT-02190,2026-09-01T09:12:58+00:00,10.0.12.172,172.16.0.55,7053,53,TCP,ACK,allowed,,,,,,1761
EVT-02191,2026-09-01T09:13:00+00:00,10.0.12.247,172.16.0.46,37724,53,DNS,,allowed,,,intranet.example,,,5234
EVT-02192,2026-09-01T09:13:02+00:00,10.0.7.225,172.16.0.15,29492,53,UDP,,allowed,,,,,,7724
EVT-02193,2026-09-01T09:13:04+00:00,10.0.7.197,172.16.0.42,34426,445,UDP,,allowed,,,,,,581
EVT-02194,2026-09-01T09:13:06+00:00,10.0.11.110,172.16.0.8,53127,80,UDP,,allowed,,,,,,817
EVT-02195,2026-09-01T09:13:08+00:00,10.0.4.179,172.16.0.67,16953,3389,TCP,ACK,allowed,service_backup,,,,,4924
EVT-02196,2026-09-01T09:13:10+00:00,10.0.10.17,172.16.0.80,40924,443,TCP,ACK,allowed,service_backup,,,,,247
EVT-02197,2026-09-01T09:13:12+00:00,10.0.16.139,172.16.0.62,23997,3389,TCP,ACK,allowed,,,,,,1919
EVT-02198,2026-09-01T09:13:14+00:00,10.0.11.214,172.16.0.30,24730,443,TCP,ACK,allowed,,,,,,1017
EVT-02199,2026-09-01T09:13:16+00:00,10.0.6.108,172.16.0.43,3110,80,ICMP,,allowed,,,,,,4057
EVT-02200,2026-09-01T09:13:18+00:00,10.0.12.116,172.16.0.61,28209,3389,TCP,SYN,allowed,service_backup,success,,,,1927
EVT-02201,2026-09-01T09:13:20+00:00,10.0.14.71,172.16.0.23,40507,445,ICMP,,allowed,,,,,,2230
EVT-02202,2026-09-01T09:13:22+00:00,10.0.20.93,172.16.0.53,2826,80,TCP,ACK,allowed,jsmith,,,,,1526
EVT-02203,2026-09-01T09:13:24+00:00,10.0.20.128,172.16.0.17,41259,53,DNS,,allowed,,,intranet.example,,,5664
EVT-02204,2026-09-01T09:13:26+00:00,10.0.6.215,172.16.0.4,11385,3389,TCP,ACK,blocked,jsmith,,,,,820
EVT-02205,2026-09-01T09:13:28+00:00,10.0.5.126,172.16.0.69,58469,80,TCP,ACK,allowed,service_backup,,,,,1168
EVT-02206,2026-09-01T09:13:30+00:00,10.0.5.207,172.16.0.39,5180,80,HTTP,,allowed,,,,404,,5416
EVT-02207,2026-09-01T09:13:32+00:00,10.0.7.225,172.16.0.26,28533,443,HTTP,,allowed,,,,200,,5141
EVT-02208,2026-09-01T09:13:34+00:00,10.0.1.101,172.16.0.55,42573,443,HTTP,,allowed,,,,200,,1025
EVT-02209,2026-09-01T09:13:36+00:00,10.0.5.104,172.16.0.14,14796,22,UDP,,allowed,,,,,,3486
EVT-02210,2026-09-01T09:13:38+00:00,10.0.1.120,172.16.0.7,8856,443,TCP,ACK,allowed,admin,success,,,,7384
EVT-02211,2026-09-01T09:13:40+00:00,10.0.14.110,172.16.0.56,47147,445,TCP,ACK,allowed,jsmith,,,,,6485
EVT-02212,2026-09-01T09:13:42+00:00,10.0.3.92,172.16.0.4,39888,445,TCP,SYN,allowed,service_backup,,,,,3332
EVT-02213,2026-09-01T09:13:44+00:00,10.0.13.221,172.16.0.40,51915,53,DNS,,allowed,,,intranet.example,,,5681
EVT-02214,2026-09-01T09:13:46+00:00,10.0.11.137,172.16.0.43,29751,443,TCP,ACK,allowed,,,,,,4466
EVT-02215,2026-09-01T09:13:48+00:00,10.0.18.70,172.16.0.59,12415,445,TCP,ACK,allowed,admin,,,,,5601
EVT-02216,2026-09-01T09:13:50+00:00,10.0.15.75,172.16.0.67,52062,22,TCP,ACK,allowed,admin,failure,,,,4652
EVT-02217,2026-09-01T09:13:52+00:00,10.0.20.99,172.16.0.62,64306,443,TCP,SYN,allowed,jsmith,,,,,6172
EVT-02218,2026-09-01T09:13:54+00:00,10.0.20.41,172.16.0.63,35976,443,TCP,ACK,allowed,admin,,,,,3142
EVT-02219,2026-09-01T09:13:56+00:00,10.0.8.135,172.16.0.22,4773,53,DNS,,allowed,,,intranet.example,,,1646
EVT-02220,2026-09-01T09:13:58+00:00,10.0.12.249,172.16.0.2,47584,80,UDP,,allowed,,,,,,2579
EVT-02221,2026-09-01T09:14:00+00:00,10.0.6.93,172.16.0.36,50804,53,UDP,,allowed,,,,,,4167
EVT-02222,2026-09-01T09:14:02+00:00,10.0.13.33,172.16.0.67,58691,443,HTTP,,allowed,,,,404,,7656
EVT-02223,2026-09-01T09:14:04+00:00,10.0.16.135,172.16.0.67,29825,80,HTTP,,allowed,,,,200,,7653
EVT-02224,2026-09-01T09:14:06+00:00,10.0.1.82,172.16.0.21,58774,3389,TCP,ACK,allowed,,success,,,,7006
EVT-02225,2026-09-01T09:14:08+00:00,10.0.6.250,172.16.0.60,13587,22,UDP,,allowed,,,,,,7817
EVT-02226,2026-09-01T09:14:10+00:00,10.0.9.2,172.16.0.79,26808,443,TCP,SYN,allowed,jsmith,success,,,,5787
EVT-02227,2026-09-01T09:14:12+00:00,10.0.11.45,172.16.0.61,21013,22,TCP,ACK,allowed,admin,success,,,,4762
EVT-02228,2026-09-01T09:14:14+00:00,10.0.18.28,172.16.0.6,11049,443,HTTP,,allowed,,,,200,,7993
EVT-02229,2026-09-01T09:14:16+00:00,10.0.3.38,172.16.0.62,50435,53,TCP,ACK,allowed,jsmith,,,,,1415
EVT-02230,2026-09-01T09:14:18+00:00,10.0.9.105,172.16.0.38,29577,443,UDP,,allowed,,,,,,3492
EVT-02231,2026-09-01T09:14:20+00:00,10.0.19.185,172.16.0.44,39709,53,ICMP,,allowed,,,,,,7849
EVT-02232,2026-09-01T09:14:22+00:00,10.0.11.169,172.16.0.44,16031,3389,TCP,ACK,allowed,analyst,,,,,7608
EVT-02233,2026-09-01T09:14:24+00:00,10.0.19.239,172.16.0.34,56237,3389,UDP,,allowed,,,,,,881
EVT-02234,2026-09-01T09:14:26+00:00,10.0.19.46,172.16.0.5,1044,53,DNS,,allowed,,,intranet.example,,,5889
EVT-02235,2026-09-01T09:14:28+00:00,10.0.3.204,172.16.0.9,23083,53,TCP,ACK,allowed,jsmith,success,,,,4013
EVT-02236,2026-09-01T09:14:30+00:00,10.0.12.17,172.16.0.47,23727,53,DNS,,allowed,,,intranet.example,,,4716
EVT-02237,2026-09-01T09:14:32+00:00,10.0.19.206,172.16.0.10,47685,445,TCP,ACK,allowed,admin,,,,,4432
EVT-02238,2026-09-01T09:14:34+00:00,10.0.14.24,172.16.0.33,22919,22,TCP,ACK,allowed,,failure,,,,6495
EVT-02239,2026-09-01T09:14:36+00:00,10.0.10.35,172.16.0.48,40498,80,UDP,,allowed,,,,,,1743
EVT-02240,2026-09-01T09:14:38+00:00,10.0.6.169,172.16.0.52,50579,3389,UDP,,allowed,,,,,,2930
EVT-02241,2026-09-01T09:14:40+00:00,10.0.11.11,172.16.0.20,48986,445,TCP,SYN,blocked,service_backup,failure,,,,2489
EVT-02242,2026-09-01T09:14:42+00:00,10.0.7.19,172.16.0.59,22573,445,TCP,SYN,allowed,,,,,,7597
EVT-02243,2026-09-01T09:14:44+00:00,10.0.11.214,172.16.0.9,30539,443,HTTP,,allowed,,,,200,,2827
EVT-02244,2026-09-01T09:14:46+00:00,10.0.7.106,172.16.0.30,46143,445,TCP,ACK,allowed,service_backup,,,,,6163
EVT-02245,2026-09-01T09:14:48+00:00,10.0.10.15,172.16.0.41,25497,443,TCP,ACK,blocked,analyst,,,,,3663
EVT-02246,2026-09-01T09:14:50+00:00,10.0.6.60,172.16.0.35,65260,80,TCP,ACK,allowed,admin,,,,,2347
EVT-02247,2026-09-01T09:14:52+00:00,10.0.15.142,172.16.0.36,21347,80,HTTP,,allowed,,,,200,,7100
EVT-02248,2026-09-01T09:14:54+00:00,10.0.14.247,172.16.0.74,53617,53,DNS,,allowed,,,intranet.example,,,4077
EVT-02249,2026-09-01T09:14:56+00:00,10.0.17.192,172.16.0.36,26249,53,DNS,,allowed,,,intranet.example,,,3482
EVT-02250,2026-09-01T09:14:58+00:00,10.0.17.173,172.16.0.44,10519,53,TCP,SYN,allowed,,,,,,5289
EVT-02251,2026-09-01T09:15:00+00:00,10.0.13.30,172.16.0.32,62811,443,TCP,ACK,allowed,analyst,,,,,3373
EVT-02252,2026-09-01T09:15:02+00:00,10.0.3.98,172.16.0.20,18234,53,UDP,,allowed,,,,,,1088
EVT-02253,2026-09-01T09:15:04+00:00,10.0.6.12,172.16.0.43,25080,443,TCP,ACK,allowed,admin,success,,,,4859
EVT-02254,2026-09-01T09:15:06+00:00,10.0.1.232,172.16.0.43,51562,3389,UDP,,allowed,,,,,,6643
EVT-02255,2026-09-01T09:15:08+00:00,10.0.3.178,172.16.0.63,22373,443,TCP,ACK,blocked,analyst,,,,,2563
EVT-02256,2026-09-01T09:15:10+00:00,10.0.8.141,172.16.0.24,56079,53,DNS,,allowed,,,intranet.example,,,2063
EVT-02257,2026-09-01T09:15:12+00:00,10.0.7.70,172.16.0.54,24688,445,TCP,ACK,allowed,jsmith,,,,,4841
EVT-02258,2026-09-01T09:15:14+00:00,10.0.4.14,172.16.0.42,21219,443,TCP,ACK,allowed,,success,,,,1484
EVT-02259,2026-09-01T09:15:16+00:00,10.0.19.212,172.16.0.59,36724,22,TCP,ACK,allowed,jsmith,,,,,2587
EVT-02260,2026-09-01T09:15:18+00:00,10.0.16.199,172.16.0.73,11441,3389,TCP,SYN,allowed,admin,,,,,1632
EVT-02261,2026-09-01T09:15:20+00:00,10.0.2.59,172.16.0.6,12070,443,HTTP,,blocked,,,,200,,3729
EVT-02262,2026-09-01T09:15:22+00:00,10.0.5.149,172.16.0.9,25178,22,UDP,,allowed,,,,,,7556
EVT-02263,2026-09-01T09:15:24+00:00,10.0.15.174,172.16.0.56,47348,445,UDP,,allowed,,,,,,3536
EVT-02264,2026-09-01T09:15:26+00:00,10.0.17.129,172.16.0.56,10425,80,HTTP,,allowed,,,,200,,6909
EVT-02265,2026-09-01T09:15:28+00:00,10.0.7.75,172.16.0.35,37564,443,UDP,,allowed,,,,,,5895
EVT-02266,2026-09-01T09:15:30+00:00,10.0.3.214,172.16.0.30,11019,22,UDP,,allowed,,,,,,5046
EVT-02267,2026-09-01T09:15:32+00:00,10.0.17.118,172.16.0.3,54303,3389,TCP,ACK,allowed,analyst,,,,,1297
EVT-02268,2026-09-01T09:15:34+00:00,10.0.10.118,172.16.0.60,3946,3389,TCP,SYN,allowed,service_backup,,,,,365
EVT-02269,2026-09-01T09:15:36+00:00,10.0.8.218,172.16.0.67,21263,53,DNS,,allowed,,,intranet.example,,,4954
EVT-02270,2026-09-01T09:15:38+00:00,10.0.3.32,172.16.0.62,30155,53,DNS,,blocked,,,intranet.example,,,4633
EVT-02271,2026-09-01T09:15:40+00:00,10.0.7.152,172.16.0.15,61886,443,HTTP,,allowed,,,,200,,6616
EVT-02272,2026-09-01T09:15:42+00:00,10.0.15.23,172.16.0.40,26216,80,ICMP,,allowed,,,,,,1326
EVT-02273,2026-09-01T09:15:44+00:00,10.0.9.90,172.16.0.14,39769,22,ICMP,,allowed,,,,,,7803
EVT-02274,2026-09-01T09:15:46+00:00,10.0.16.238,172.16.0.18,30256,53,UDP,,blocked,,,,,,1484
EVT-02275,2026-09-01T09:15:48+00:00,10.0.18.102,172.16.0.57,2102,443,TCP,SYN,allowed,,,,,,6682
EVT-02276,2026-09-01T09:15:50+00:00,10.0.6.51,172.16.0.26,6914,80,TCP,ACK,allowed,,success,,,,2891
EVT-02277,2026-09-01T09:15:52+00:00,10.0.15.89,172.16.0.32,8540,443,TCP,ACK,allowed,jsmith,,,,,1314
EVT-02278,2026-09-01T09:15:54+00:00,10.0.1.49,172.16.0.7,13228,445,TCP,ACK,blocked,jsmith,,,,,4344
EVT-02279,2026-09-01T09:15:56+00:00,10.0.17.212,172.16.0.39,50750,80,HTTP,,allowed,,,,200,,3989
EVT-02280,2026-09-01T09:15:58+00:00,10.0.18.45,172.16.0.4,18504,53,ICMP,,allowed,,,,,,3905
EVT-02281,2026-09-01T09:16:00+00:00,10.0.9.87,172.16.0.55,20404,443,ICMP,,allowed,,,,,,2353
EVT-02282,2026-09-01T09:16:02+00:00,10.0.20.228,172.16.0.20,63575,3389,TCP,ACK,allowed,,,,,,7032
EVT-02283,2026-09-01T09:16:04+00:00,10.0.5.83,172.16.0.16,63358,53,TCP,ACK,allowed,,failure,,,,6762
EVT-02284,2026-09-01T09:16:06+00:00,10.0.11.61,172.16.0.22,21560,3389,UDP,,allowed,,,,,,6093
EVT-02285,2026-09-01T09:16:08+00:00,10.0.3.242,172.16.0.22,6871,443,TCP,ACK,allowed,service_backup,,,,,6121
EVT-02286,2026-09-01T09:16:10+00:00,10.0.15.233,172.16.0.51,17889,53,DNS,,allowed,,,intranet.example,,,2409
EVT-02287,2026-09-01T09:16:12+00:00,10.0.11.40,172.16.0.23,57895,22,TCP,ACK,allowed,admin,success,,,,7160
EVT-02288,2026-09-01T09:16:14+00:00,10.0.19.156,172.16.0.57,20626,22,TCP,ACK,allowed,,,,,,5278
EVT-02289,2026-09-01T09:16:16+00:00,10.0.8.232,172.16.0.59,10765,53,TCP,ACK,allowed,jsmith,,,,,3671
EVT-02290,2026-09-01T09:16:18+00:00,10.0.17.244,172.16.0.60,59710,445,TCP,ACK,allowed,,success,,,,7957
EVT-02291,2026-09-01T09:16:20+00:00,10.0.5.6,172.16.0.78,19792,443,UDP,,allowed,,,,,,6055
EVT-02292,2026-09-01T09:16:22+00:00,10.0.9.111,172.16.0.34,4735,53,TCP,ACK,allowed,admin,,,,,7161
EVT-02293,2026-09-01T09:16:24+00:00,10.0.2.129,172.16.0.18,36567,53,UDP,,allowed,,,,,,6988
EVT-02294,2026-09-01T09:16:26+00:00,10.0.16.50,172.16.0.56,13938,22,TCP,SYN,allowed,admin,,,,,3478
EVT-02295,2026-09-01T09:16:28+00:00,10.0.13.104,172.16.0.55,45193,80,HTTP,,allowed,,,,404,,6584
EVT-02296,2026-09-01T09:16:30+00:00,10.0.8.37,172.16.0.9,34589,80,TCP,ACK,allowed,,,,,,810
EVT-02297,2026-09-01T09:16:32+00:00,10.0.12.14,172.16.0.25,58301,3389,TCP,ACK,allowed,service_backup,,,,,6235
EVT-02298,2026-09-01T09:16:34+00:00,10.0.18.135,172.16.0.54,15301,445,TCP,ACK,allowed,service_backup,,,,,7913
EVT-02299,2026-09-01T09:16:36+00:00,10.0.12.207,172.16.0.40,15361,22,TCP,ACK,allowed,analyst,,,,,6412
EVT-02300,2026-09-01T09:16:38+00:00,10.0.2.98,172.16.0.48,62379,53,TCP,ACK,allowed,service_backup,success,,,,740
EVT-02301,2026-09-01T09:16:40+00:00,10.0.18.110,172.16.0.52,17701,443,HTTP,,allowed,,,,200,,3750
